node_windows,valid_values,MAE,RMSE,bias,MAE@h3,MAE@h6,MAE@h12,county,model,factor,value,scope,result_dir,STID_MAE,STID_RMSE,STID_bias,STID_MAE@h3,STID_MAE@h6,STID_MAE@h12,delta_vs_STID_MAE,delta_vs_STID_RMSE,delta_vs_STID_bias,delta_vs_STID_MAE@h3,delta_vs_STID_MAE@h6,delta_vs_STID_MAE@h12
1673,19986,10.931494678950436,17.358070071032323,-1.4846022409396904,10.3261417693268,10.830867357717421,11.893707431655333,Alameda,STID,impact_abs,mid,future_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,10.931494678950436,17.358070071032323,-1.4846022409396904,10.3261417693268,10.830867357717421,11.893707431655333,0.0,0.0,0.0,0.0,0.0,0.0
1674,20018,22.71393399062792,34.09400192900476,-4.009505965657519,20.678225360801832,22.576145846376598,24.950584132273516,Alameda,STID,impact_abs,high,future_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,22.71393399062792,34.09400192900476,-4.009505965657519,20.678225360801832,22.576145846376598,24.950584132273516,0.0,0.0,0.0,0.0,0.0,0.0
2420,28471,12.950924784821222,21.48903314216031,1.5919925927789256,12.102397351238832,12.798345897194714,14.077142325625156,Alameda,STID,impact_direction,drop,future_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,12.950924784821222,21.48903314216031,1.5919925927789256,12.102397351238832,12.798345897194714,14.077142325625156,0.0,0.0,0.0,0.0,0.0,0.0
2509,29400,14.174656521025158,25.18607927097129,-5.898069520548088,13.0494947822409,14.27284364349988,15.647012852724217,Alameda,STID,impact_direction,rise,future_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,14.174656521025158,25.18607927097129,-5.898069520548088,13.0494947822409,14.27284364349988,15.647012852724217,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,Alameda,STID,impact_threshold,q50=2.0417;q75=8.4583,future_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,,,,,,,,,,,,
3352,24662,5.358928193489949,11.013918568918626,-0.8635640885647984,4.980644074374328,5.331279890214573,5.778213195800781,Alameda,STID,impact_abs,low,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,5.358928193489949,11.013918568918626,-0.8635640885647984,4.980644074374328,5.331279890214573,5.778213195800781,0.0,0.0,0.0,0.0,0.0,0.0
1671,19910,10.470689576406206,17.256523232287773,-1.884058705458744,10.182907490093354,10.366649703565601,11.168516960696898,Alameda,STID,impact_abs,mid,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,10.470689576406206,17.256523232287773,-1.884058705458744,10.182907490093354,10.366649703565601,11.168516960696898,0.0,0.0,0.0,0.0,0.0,0.0
1674,19744,23.055093201091648,33.120551886169224,-4.189931791450834,21.580237704190342,23.707315995700455,24.36488378106094,Alameda,STID,impact_abs,high,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,23.055093201091648,33.120551886169224,-4.189931791450834,21.580237704190342,23.707315995700455,24.36488378106094,0.0,0.0,0.0,0.0,0.0,0.0
2445,28512,12.70387515903991,22.74565594395408,2.0309345682060678,11.935936770649077,12.921754086774891,13.190580670220166,Alameda,STID,impact_direction,drop,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,12.70387515903991,22.74565594395408,2.0309345682060678,11.935936770649077,12.921754086774891,13.190580670220166,0.0,0.0,0.0,0.0,0.0,0.0
2483,29055,14.1072739122739,22.930428095310134,-6.9729121859236525,13.373339694684336,14.247693909802054,15.31576866819369,Alameda,STID,impact_direction,rise,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,14.1072739122739,22.930428095310134,-6.9729121859236525,13.373339694684336,14.247693909802054,15.31576866819369,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,Alameda,STID,impact_threshold,q50=2.0833;q75=8.5833,history_any,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,,,,,,,,,,,,
544,3992,6.171413947202877,12.383362894060173,-0.9893575049115565,5.529988629477365,6.002577512837306,6.6328392948012755,Alameda,STID,impact_abs,low,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,6.171413947202877,12.383362894060173,-0.9893575049115565,5.529988629477365,6.002577512837306,6.6328392948012755,0.0,0.0,0.0,0.0,0.0,0.0
271,3246,10.756853459723114,17.723862765989992,-1.1357606052250606,10.885424413364312,10.396965702521404,11.058310909342145,Alameda,STID,impact_abs,mid,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,10.756853459723114,17.723862765989992,-1.1357606052250606,10.885424413364312,10.396965702521404,11.058310909342145,0.0,0.0,0.0,0.0,0.0,0.0
272,3228,23.210353224989504,33.27960242508918,-3.987877246615612,20.941214554398147,23.89597544616926,23.820390473550827,Alameda,STID,impact_abs,high,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,23.210353224989504,33.27960242508918,-3.987877246615612,20.941214554398147,23.89597544616926,23.820390473550827,0.0,0.0,0.0,0.0,0.0,0.0
402,4737,13.685911222477616,23.44532085073784,1.8174588406969279,12.303425506131733,13.892154148646764,13.35831406878941,Alameda,STID,impact_direction,drop,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,13.685911222477616,23.44532085073784,1.8174588406969279,12.303425506131733,13.892154148646764,13.35831406878941,0.0,0.0,0.0,0.0,0.0,0.0
399,4649,14.151515387134877,23.249555824514005,-6.294138252978736,13.613549985125623,14.00882166439725,15.704213407442166,Alameda,STID,impact_direction,rise,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,14.151515387134877,23.249555824514005,-6.294138252978736,13.613549985125623,14.00882166439725,15.704213407442166,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,Alameda,STID,impact_threshold,q50=2.1667;q75=8.6788,post_last_slot,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,,,,,,,,,,,,
354,2347,5.812997474231565,12.648669716071678,-0.5639083693268251,4.655237092444645,5.946818920096966,6.744805758761377,Alameda,STID,impact_abs,low,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,5.812997474231565,12.648669716071678,-0.5639083693268251,4.655237092444645,5.946818920096966,6.744805758761377,0.0,0.0,0.0,0.0,0.0,0.0
177,2120,11.213379053799612,18.274756458033128,-1.2197996355452627,11.296564888819463,10.055516905703787,11.813428519112723,Alameda,STID,impact_abs,mid,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,11.213379053799612,18.274756458033128,-1.2197996355452627,11.296564888819463,10.055516905703787,11.813428519112723,0.0,0.0,0.0,0.0,0.0,0.0
177,2110,23.639872835710715,33.948645628859126,-3.4119930646995797,19.980749216946688,23.84863701733676,25.288292018345423,Alameda,STID,impact_abs,high,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,23.639872835710715,33.948645628859126,-3.4119930646995797,19.980749216946688,23.84863701733676,25.288292018345423,0.0,0.0,0.0,0.0,0.0,0.0
242,2859,14.24538383470544,24.45041066474078,3.316703372086708,12.171501191457113,14.249710429798473,14.561553922886587,Alameda,STID,impact_direction,drop,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,14.24538383470544,24.45041066474078,3.316703372086708,12.171501191457113,14.249710429798473,14.561553922886587,0.0,0.0,0.0,0.0,0.0,0.0
256,2998,14.86062756691717,24.230778661553703,-6.9119052352549,13.48233135162838,14.199804007288922,17.073629340662166,Alameda,STID,impact_direction,rise,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,14.86062756691717,24.230778661553703,-6.9119052352549,13.48233135162838,14.199804007288922,17.073629340662166,0.0,0.0,0.0,0.0,0.0,0.0
0,0,,,,,,,Alameda,STID,impact_threshold,q50=2.0000;q75=8.4271,ongoing,BasicTS/checkpoints/STID/TraffiDent_Alameda_2023Q1_100_12_12_pure/1f0d94b78367d0e3c0f0fdd600c9b2f0/test_results,,,,,,,,,,,,
960,8571,9.948862962608173,17.02248700149597,0.07672715178727686,9.44294025981343,10.076782301047523,10.82859366587278,Alameda,STIDAccident,incident_type,1141,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,9.915793705843333,17.045464601129304,-0.3372409772934122,9.321253828568892,9.91716846162804,10.741950420052358,0.03306925676483985,-0.022977599633332346,0.41396812908068903,0.12168643124453737,0.1596138394194817,0.08664324582042227
960,8458,10.866372854215198,19.413451253349013,-0.3428987370903933,10.884574771934831,11.049804969267411,10.677313886369978,Alameda,STIDAccident,incident_type,1141,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,10.502295936301234,19.351664042598845,-0.32972240019532406,10.590592247331646,10.7319411797957,10.024382749285017,0.36407691791396424,0.06178721075016824,-0.013176336895069252,0.2939825246031855,0.317863789471712,0.6529311370849609
154,1373,10.727074908585072,19.092613470874408,-0.1301800254827334,9.880896009247879,10.708888709026834,12.198218830844812,Alameda,STIDAccident,incident_type,1141,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,10.869120770792673,19.786495401626343,-0.16366032588594775,10.035669754291403,10.817670208474864,11.69824372676381,-0.14204586220760085,-0.6938819307519353,0.03348030040321434,-0.15477374504352426,-0.10878149944803006,0.49997510408100254
84,762,10.308511809101255,18.303852743688758,0.0381706317891599,10.160506497896634,9.959864735603333,12.572662474617125,Alameda,STIDAccident,incident_type,1141,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,10.4987826710298,19.021374218593603,-0.07261723796213705,10.321897301307091,9.673347234725952,11.717049129425533,-0.19027086192854448,-0.7175214749048457,0.11078786975129695,-0.1613908034104572,0.28651750087738037,0.8556133451915926
2944,28998,12.863125560151946,23.83521808187175,-3.6237385586234026,12.038058360614887,12.87552355456826,13.919514160282564,Alameda,STIDAccident,incident_type,NoInj,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.721902296488693,23.87179791854351,-3.459272266642884,11.915752597048423,12.781018032932913,13.774474597135127,0.1412232636632531,-0.036579836671759125,-0.16446629198051843,0.12230576356646417,0.09450552163534631,0.14503956314743682
2944,28983,12.494869690868,21.547366558310305,-3.1630924731452894,11.357678676568923,12.615751528582036,13.94096825167259,Alameda,STIDAccident,incident_type,NoInj,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.205667675584138,21.525939347116726,-3.372273432263692,11.165388104932388,12.387503822907707,13.38448335635736,0.2892020152838626,0.021427211193579154,0.2091809591184024,0.1922905716365353,0.22824770567432928,0.5564848953152293
474,4691,12.585798619322572,21.281638083249252,-3.1406210405540427,11.221329182994609,13.005456492494384,13.092818843129345,Alameda,STIDAccident,incident_type,NoInj,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.33066085395821,21.43536639652065,-3.4501484277481667,11.08561965397426,12.895228747496471,12.398165475986803,0.2551377653643616,-0.15372831327139735,0.309527387194124,0.13570952902034783,0.11022774499791232,0.6946533671425428
280,2837,12.493522086024159,21.368529384000873,-3.510025242243092,10.343050371698972,12.3518866370706,13.735507674136404,Alameda,STIDAccident,incident_type,NoInj,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.43508951605984,21.836683979861483,-4.053232684453104,10.547071969809652,12.659771895208278,13.391457444530422,0.058432569964319114,-0.4681545958606108,0.5432074422100124,-0.2040215981106801,-0.307885258137679,0.34405022960598153
2866,27452,13.231360442016904,22.3451464538649,-0.5980205966660984,12.103519758283701,13.182519719486153,14.652370476263417,Alameda,STIDAccident,incident_type,UnknInj,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.207151113646589,22.373566586331734,-0.97551219344886,12.022980049910585,13.09137086826641,14.639118488532231,0.024209328370314864,-0.028420132466834502,0.37749159678276156,0.08053970837311653,0.09114885121974403,0.013251987731186077
2866,27307,13.39479400269319,22.997493536236416,-1.3720012316531096,12.928102310321021,13.589356490364175,14.095278052963977,Alameda,STIDAccident,incident_type,UnknInj,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.146356451117176,22.88412383133181,-1.4657881166059505,12.5856531805706,13.258849785636157,13.891408559347388,0.24843755157601422,0.1133697049046063,0.09378688495284093,0.3424491297504222,0.3305067047280179,0.20386949361658857
463,4426,14.332044528180315,24.15002094653116,-0.2480291486378983,13.882722993423997,13.740305651230312,15.21173104041261,Alameda,STIDAccident,incident_type,UnknInj,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.967598230333497,23.83621938223881,-0.9263595955112214,13.370137535979485,13.389907014337833,14.722227794876515,0.36444629784681837,0.3138015642923513,0.6783304468733231,0.5125854574445121,0.3503986368924785,0.4895032455360955
279,2618,15.484385855421936,25.652014988484197,1.415789175069997,13.266524833086963,14.646164288803867,16.539800244708395,Alameda,STIDAccident,incident_type,UnknInj,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,15.22328108517244,25.602119695007282,0.8742148382596335,12.87202169688325,14.436468429217056,16.675879332076672,0.26110477024949574,0.049895293476915015,0.5415743368103634,0.39450313620371347,0.20969585958681058,-0.13607908736827667
789,8124,13.632723201148796,22.55470786645491,-1.9221857081253149,12.1523531765408,13.74739977387241,15.464413042110493,Alameda,STIDAccident,pm_relation,at_source,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.761874599447395,22.68905336385523,-2.213489927369817,12.154225373444733,13.806636669435036,15.72024101447779,-0.12915139829859967,-0.13434549740032153,0.2913042192445021,-0.0018721969039336983,-0.05923689556262701,-0.25582797236729604
789,8167,15.126234609230913,26.57338053523532,-2.0468338263053796,13.63085647336537,15.365057946651868,17.134668296847675,Alameda,STIDAccident,pm_relation,at_source,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,14.70257656171679,25.578089802940827,-2.384781079965486,13.15489326734725,14.747015013393677,16.90187096911783,0.42365804751412384,0.9952907322944924,0.3379472536601065,0.47596320601812003,0.6180429332581916,0.23279732772984474
129,1329,14.770019301621872,24.21219877178515,-3.3910175665058166,14.44478066184304,14.180394971692884,16.16928447376598,Alameda,STIDAccident,pm_relation,at_source,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,14.901502467170525,24.456208480039816,-3.7431663300777576,14.999279022216797,14.405387191085127,16.33774081143466,-0.13148316554865325,-0.24400970825466572,0.3521487635719409,-0.5544983603737563,-0.22499221939224334,-0.16845633766867962
76,791,18.149946904815405,28.70814655884374,-0.9354470369939406,14.659524281819662,18.02046538844253,21.093815890225496,Alameda,STIDAccident,pm_relation,at_source,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,18.64469220996958,29.900316361246166,-0.6940214251145702,14.762972513834635,18.466500946969695,22.412752787272137,-0.4947453051541757,-1.1921698024024252,-0.2414256118793704,-0.10344823201497277,-0.44603555852716426,-1.3189368970466404
2693,26239,13.204189643494953,25.111151275205906,-2.5598222738431944,11.778753539425644,13.227412158842222,14.63220634110477,Alameda,STIDAccident,pm_relation,downstream,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.13338135351808,25.26360768624593,-2.5805844313815136,11.685026608846568,13.118072869083246,14.511223084336027,0.07080828997687227,-0.15245641104002416,0.020762157538319226,0.09372693057907533,0.10933928975897622,0.12098325676874211
2693,26122,12.801634669714614,22.363078094911312,-2.4584544539387707,12.1762851575099,13.026943310266253,13.624887455892827,Alameda,STIDAccident,pm_relation,downstream,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.671344082403508,22.859600093972915,-2.6266306618729263,11.990466966541534,12.945715658253636,13.360951446477001,0.13029058731110688,-0.49652199906160277,0.16817620793415555,0.18581819096836583,0.0812276520126165,0.2639360094158256
436,4219,13.40384909880051,23.55977864559182,-1.6562836143636512,11.909721870206843,14.12162579760673,14.34590927080551,Alameda,STIDAccident,pm_relation,downstream,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.231005377271046,23.885589036654927,-1.8874682444310014,11.59765480601855,13.992451892020682,13.673557770557892,0.17284372152946403,-0.32581039106310783,0.23118463006735013,0.3120670641882928,0.12917390558604858,0.6723515002476184
264,2361,13.188917668175767,23.25606250764736,-1.3525834849000937,10.29513045031615,12.772442155954788,13.96253427358774,Alameda,STIDAccident,pm_relation,downstream,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,13.053571255921005,23.53758936952035,-1.8440295861263187,10.189556333753798,12.768004436882174,13.409474182128907,0.13534641225476207,-0.28152686187299025,0.491446101226225,0.1055741165623516,0.0044377190726141436,0.5530600914588337
3248,30610,11.92728174503081,19.80775187890601,-1.2445943536418826,11.62079266096731,11.879027451367762,12.73110578946026,Alameda,STIDAccident,pm_relation,upstream,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,11.79030653596197,19.67793826399392,-1.4531297742911546,11.48017024097024,11.74221702321868,12.602750671818232,0.1369752090688401,0.12981361491209142,0.208535420649272,0.1406224199970687,0.13681042814908118,0.12835511764202856
3248,30411,11.92322982427326,20.102332075162778,-1.7067774243013136,11.371809905825991,12.01431602291357,12.622461665417301,Alameda,STIDAccident,pm_relation,upstream,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,11.552464546413596,19.81581960404115,-1.7638220975048653,11.08781849199756,11.646420166449182,12.02426671283633,0.3707652778596646,0.2865124711216289,0.057044673203551666,0.2839914138284314,0.36789585646438816,0.5981949525809718
522,4918,12.384732358481836,20.589015952521155,-0.914871578053664,11.816850740742163,11.790700196642565,12.881425146963082,Alameda,STIDAccident,pm_relation,upstream,post_last_slot,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,11.966315813595903,20.191476112219263,-1.5394805886484637,11.396280053164134,11.453099599473413,12.166869387907141,0.4184165448859325,0.39753984030189216,0.6246090105947997,0.42057068757802973,0.3376005971691516,0.7145557590559406
347,3173,12.544634521176603,20.75430746789563,-0.6363000325738839,11.648719373267241,11.946693648153277,13.886179858491621,Alameda,STIDAccident,pm_relation,upstream,ongoing,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.255278509496478,20.61003740352633,-1.6188263615110188,11.710155358475246,11.834306346836375,13.287264525435353,0.28935601168012504,0.144270064369298,0.9825263289371349,-0.061435985208005306,0.11238730131690211,0.5989153330562687
3350,24585,5.622863693190755,11.163510490673998,-0.9094640803574692,5.338675930841294,5.69810177464999,6.2561169424657415,Alameda,STIDAccident,impact_abs,low,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,5.576630030615145,11.256863383918095,-0.9528005206247935,5.288596134157838,5.659738692232947,6.17961968440088,0.046233662575610346,-0.09335289324409679,0.043336440267324305,0.0500797966834563,0.03836308241704245,0.07649725806486174
1673,19986,11.23576638496496,17.804934107772603,-1.2672053852155738,10.54613328738061,11.213011452732648,12.381349917492235,Alameda,STIDAccident,impact_abs,mid,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,10.931494678950436,17.358070071032323,-1.4846022409396904,10.3261417693268,10.830867357717421,11.893707431655333,0.30427170601452325,0.44686403674027986,0.2173968557241166,0.2199915180538099,0.38214409501522617,0.4876424858369024
1674,20018,22.611490193798726,33.84089439070745,-3.811776839885241,20.744480197015637,22.481741999494165,24.647813565733912,Alameda,STIDAccident,impact_abs,high,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,22.71393399062792,34.09400192900476,-4.009505965657519,20.678225360801832,22.576145846376598,24.950584132273516,-0.10244379682919202,-0.25310753829731425,0.1977291257722782,0.06625483621380468,-0.09440384688243242,-0.30277056653960344
2420,28471,13.076201836270899,21.647348280260626,1.5318255630669488,12.187509002235435,12.962978271561408,14.44404815210856,Alameda,STIDAccident,impact_direction,drop,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.950924784821222,21.48903314216031,1.5919925927789256,12.102397351238832,12.798345897194714,14.077142325625156,0.12527705144967705,0.15831513810031694,-0.06016702971197674,0.08511165099660367,0.1646323743666933,0.3669058264834053
2509,29400,14.191256361980827,24.99549184634278,-5.575840099101164,13.179696439335435,14.31220210328394,15.388735250212148,Alameda,STIDAccident,impact_direction,rise,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,14.174656521025158,25.18607927097129,-5.898069520548088,13.0494947822409,14.27284364349988,15.647012852724217,0.01659984095566891,-0.19058742462851086,0.3222294214469237,0.1302016570945348,0.03935845978405972,-0.2582776025120683
0,0,,,,,,,Alameda,STIDAccident,impact_threshold,q50=2.0417;q75=8.4583,future_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,,,,,,,,,,,,
3352,24662,5.695334247888879,11.088103919638613,-0.8893377554502697,5.172141151909222,5.63950967649406,6.3615522747505,Alameda,STIDAccident,impact_abs,low,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,5.358928193489949,11.013918568918626,-0.8635640885647984,4.980644074374328,5.331279890214573,5.778213195800781,0.33640605439893,0.07418535071998633,-0.025773666885471336,0.1914970775348941,0.3082297862794876,0.5833390789497193
1671,19910,10.795798290871543,17.52912714157714,-1.3611364543767266,10.329252736519678,10.654009901234154,11.695450377349117,Alameda,STIDAccident,impact_abs,mid,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,10.470689576406206,17.256523232287773,-1.884058705458744,10.182907490093354,10.366649703565601,11.168516960696898,0.32510871446533685,0.27260390928936573,0.5229222510820175,0.14634524642632307,0.28736019766855314,0.5269334166522182
1674,19744,23.218708883035124,33.066358028439595,-4.259489631343699,22.069120136607776,23.96505098661753,24.4644172133469,Alameda,STIDAccident,impact_abs,high,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,23.055093201091648,33.120551886169224,-4.189931791450834,21.580237704190342,23.707315995700455,24.36488378106094,0.16361568194347598,-0.05419385772962926,-0.06955783989286513,0.4888824324174337,0.25773499091707563,0.09953343228595912
2445,28512,12.958901936491465,22.807330570038193,2.0167257874100297,12.043314986958693,13.064749227033525,13.924989849391949,Alameda,STIDAccident,impact_direction,drop,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,12.70387515903991,22.74565594395408,2.0309345682060678,11.935936770649077,12.921754086774891,13.190580670220166,0.25502677745155466,0.06167462608411256,-0.014208780796038045,0.10737821630961619,0.14299514025863402,0.7344091791717826
2483,29055,14.320921375312077,22.98497197964275,-6.567954523693446,13.756902884965285,14.59781507897515,15.280623953863484,Alameda,STIDAccident,impact_direction,rise,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,14.1072739122739,22.930428095310134,-6.9729121859236525,13.373339694684336,14.247693909802054,15.31576866819369,0.2136474630381766,0.0545438843326167,0.40495766223020624,0.3835631902809489,0.35012116917309655,-0.035144714330206384
0,0,,,,,,,Alameda,STIDAccident,impact_threshold,q50=2.0833;q75=8.5833,history_any,BasicTS/checkpoints/STIDAccident/TraffiDent_Alameda_2023Q1_100_12_12_accident/7f2783390413ef40acba8c2897dffa4c/test_results,,,,,,,,,,,,
